ProteinId	GeneName	Description	intensities_LFQ.intensity.1_hu_C1	imputed_LFQ.intensity.1_hu_C1	intensities_LFQ.intensity.2_hu_P1	imputed_LFQ.intensity.2_hu_P1	intensities_LFQ.intensity.3_hu_C2	imputed_LFQ.intensity.3_hu_C2	intensities_LFQ.intensity.4_hu_P2	imputed_LFQ.intensity.4_hu_P2	intensities_LFQ.intensity.5_hu_C3	imputed_LFQ.intensity.5_hu_C3	intensities_LFQ.intensity.6_hu_P3	imputed_LFQ.intensity.6_hu_P3	AveExpr	t	adj.P.Val	logFC AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	CI.L AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	CI.R AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	P.Value AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	adj.P.Val AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	NImputed: AZD8931_resistant_SKBR3_AZDRc	NImputed: Parental_SKBR3	NReplicates: AZD8931_resistant_SKBR3_AZDRc	NReplicates: Parental_SKBR3
Q08945			23.5324329788908	0	24.6210354753449	0	22.9526040488355	0	24.5218711688304	0	23.2513020994573	0	25.6745718144492	0	24.092302930968	-4.83303865716013	0.00561595503905917	-1.69371311048032	-2.54272803754382	-0.844698183416812	0.00258435380094909	0.00561595503905917	0	0	3	3
Q08J23			22.1170228571557	0	23.8018346397202	0	21.8373815502759	0	23.8241538845168	0	22.143484111816	0	23.9693900347591	0	22.948877846374	-8.36724733222408	0.000511826944002892	-1.83249667991617	-2.36227039624777	-1.30272296358458	0.000122202028624179	0.000511826944002892	0	0	3	3
Q09028			24.5788830788713	0	23.9763123905486	0	24.5066993413931	0	23.6630776841141	0	24.4529334477704	0	24.1088485652935	0	24.2144590846652	3.54601356375974	0.019809059156098	0.596759076026192	0.189670928019423	1.00384722403296	0.0111844627481592	0.019809059156098	0	0	3	3
Q09161			19.590796805679	1	22.4497008052692	0	20.4722898704908	1	22.4323706223813	0	20.8997366654257	1	22.6665274223751	0	21.4185703652702	-5.58684006234359	0.00292373216792497	-2.1952585028101	-3.14575221305083	-1.24476479256936	0.00118644203915796	0.00292373216792497	3	0	3	3
Q09666			29.6811028369934	0	28.9598890738817	0	29.6640073759361	0	28.8990830501251	0	29.4535419024281	0	28.9484604083582	0	29.2676807746204	7.6875380891421	0.000713146946058727	0.663739860997552	0.454886995815883	0.872592726179221	0.000199818951069595	0.000713146946058727	0	0	3	3
Q0VDF9			21.6785492417644	1	20.2666257874875	1	20.5768866905403	1	21.576628693004	1	20.1216484482713	1	19.8916595552664	1									3	3	3	3
Q10567			24.0543241040859	0	25.5566052155926	0	23.7011287542011	0	25.3922783739989	0	23.3763681332999	0	24.7143440521704	0	24.4658414388915	-5.33103102453261	0.00366424605066175	-1.51046888339167	-2.19689898246831	-0.824038784315033	0.00155553440435701	0.00366424605066175	0	0	3	3
Q12765			21.2039509798799	1	23.7003880695036	0	21.1064710684889	1	23.853956734328	0	20.3800253024222	1	23.4902035662069	0	22.2891659534716	-9.22858623113485	0.000337503867756818	-2.78470033974918	-3.51461672243036	-2.054783957068	6.86828523152463e-05	0.000337503867756818	3	0	3	3
Q12769			20.052323444537	1	22.6412782757631	0	19.8443244652022	1	22.86283558618	0	20.6020463734685	0	22.7541763633844	0	21.4594974180892	-8.58524333759782	0.000459337409080836	-2.58653198070665	-3.31530965778471	-1.85775430362859	0.000105126134083114	0.000459337409080836	2	0	3	3
Q12788			20.6426808810337	1	23.5445107656288	0	21.0361232159383	1	23.3802052664085	0	20.2938109983739	1	23.5183333126793	0	22.0692774066771	-10.3755766797621	0.000219400553576214	-2.82347808312361	-3.48174494812098	-2.16521121812623	3.41819703035406e-05	0.000219400553576214	3	0	3	3
Q12792			25.5501889951585	0	24.0775720204631	0	25.9144252810803	0	24.3837686187304	0	25.8987141156904	0	24.0279147683174	0	24.97543063324	9.85181874610378	0.000261519700365972	1.62469099480612	1.22577249390898	2.02360949570325	4.65871446907981e-05	0.000261519700365972	0	0	3	3
Q12797			21.5644086725555	1	20.9433504287841	0	21.2557869345649	1	21.2812735310327	0	21.0890102963705	1	21.1980253134601	0	21.2219758627946	0.578318205364989	0.615169669572971	0.162185543404661	-0.516197672442651	0.840568759251973	0.583119065521718	0.615169669572971	3	0	3	3
Q12846			23.2009309239718	0	23.6893385800208	0	23.2953003518686	0	23.7159678536042	0	20.3558530725628	1	24.0107759877023	0	23.0446944616218	-1.90180106350829	0.135053655219322	-1.5213326909747	-3.4593375305588	0.4166721486094	0.103899973882497	0.135053655219322	1	0	3	3
Q12874			24.3946024246417	0	24.0805026738505	0	24.3904098737813	0	24.058045909506	0	24.4376499831828	0	24.3629909550805	0	24.2873669700071	1.63184130052537	0.1881817194653	0.240374247722908	-0.115945453576406	0.596693949022222	0.151477193265245	0.1881817194653	0	0	3	3
Q12888			20.2300699158501	1	20.9659448954285	1	21.5144057946317	1	20.9785112182727	1	21.4756424280659	1	20.168116070055	1									3	3	3	3
Q12904			23.1903738940884	0	25.3907050610641	0	22.9899543403245	0	25.2214030345017	0	23.0730504084351	0	25.5868058937864	0	24.2420487720334	-14.5737414511747	7.64608497550736e-05	-2.31517844883472	-2.69945441985718	-1.93090247781225	4.3401690078363e-06	7.64608497550736e-05	0	0	3	3
Q12905			24.3123672699598	0	25.7037973543691	0	24.1581541641173	0	25.6411624920779	0	24.1398517077367	0	25.6117241142202	0	24.9278428504135	-12.7473195175838	0.000116402089943515	-1.44877027295117	-1.72369289199508	-1.17384765390727	9.84566981500457e-06	0.000116402089943515	0	0	3	3
Q12906			23.3186553393401	0	25.6659801372534	0	22.6712222838478	0	25.0395074658191	0	22.6064133460532	0	25.4257921489686	0	24.1212617868804	-9.37064212062778	0.000326709306916815	-2.51166292759999	-3.16102624119406	-1.86229961400591	6.53024037376e-05	0.000326709306916815	0	0	3	3
Q12931			20.0170946133418	1	25.803436853809	0	20.9868193945155	1	26.0450398791112	0	20.1751091343126	1	25.760123993225	0	23.1312706447192	-17.3355715988691	4.46480985775994e-05	-5.47652586132512	-6.24070784559337	-4.71234387705686	1.48910962301746e-06	4.46480985775994e-05	3	0	3	3
Q12972			21.4600898805677	0	21.75519566216	0	21.4238832542167	0	22.2812452270777	0	21.0011143224374	1	22.1980253134601	0	21.6865922766533	-2.74327660607705	0.0491504617836749	-0.783126248491993	-1.4736712704603	-0.0925812265236868	0.0319656082977161	0.0491504617836749	1	0	3	3
Q12974			21.8564893128536	1	23.7644585834889	0	22.9765221709877	0	23.7194189035155	0	22.9836887989511	0	23.0647375028102	0	23.0608858787678	-2.27224622063622	0.0860510273426119	-0.910638235674082	-1.88156447299289	0.0602880016447256	0.0616802955650243	0.0860510273426119	1	0	3	3
Q12996			19.3285605632912	1	20.4730365590785	1	20.860326645968	1	22.8149156776615	0	20.3134319774571	1	22.4808187925371	0	21.0451817026656	-2.40711783335665	0.0733198023018229	-1.75548394752026	-3.52231595267524	0.0113480576347151	0.0510936303480095	0.0733198023018229	3	1	3	3
Q13011			20.2768514561967	1	24.2081396755126	0	20.3193127126201	1	24.4160934302	0	21.0697125869613	1	24.1940017269555	0	22.4140185980744	-12.6615070596299	0.000118806039044976	-3.71745269229666	-4.42766773576254	-3.00723764883079	1.02592171397534e-05	0.000118806039044976	3	0	3	3
Q13045			23.2761130432789	0	21.7331411387878	0	22.6541438847344	0	21.603654892967	1	23.5999146577554	0	21.5046111151943	1	22.3952631221196	5.13764843160118	0.00420536879002285	1.56292147960651	0.827048941816653	2.29879401739637	0.00184957902080041	0.00420536879002285	0	2	3	3
Q13084			20.0740408531829	1	23.2006466122294	0	20.0848957772788	1	22.3884798291183	0	21.6043322549888	1	22.6392479579611	0	21.6652738807932	-4.28717162828068	0.00931244282621707	-2.15503517128611	-3.37284433589567	-0.93722600667655	0.00468996214798614	0.00931244282621707	3	0	3	3
Q13085			23.1879452282641	0	22.1733782516142	0	22.7404066436477	0	22.1231312200249	0	23.4986271956234	0	22.5542646974919	0	22.7129588727777	2.9644557758939	0.0384095630429226	0.858734966134715	0.158015811843834	1.5594541204256	0.0237223306132946	0.0384095630429226	0	0	3	3
Q13098			20.4234641878066	1	22.6120504661667	0	20.7391373625402	1	22.9590411395248	0	22.6023234666782	1	22.71705634834	0	22.0088454951761	-2.56415661368903	0.0612785572242637	-1.50774097900216	-2.93229176507318	-0.0831901929311476	0.0411113992005779	0.0612785572242637	3	0	3	3
Q13126			25.2149347822741	0	23.7786635095847	0	25.5138837016405	0	23.6581818401306	0	25.4976835115412	0	23.545807252416	0	24.5348590995978	11.8661904617523	0.000144583468045381	1.74794979777485	1.39162384214765	2.10427575340205	1.52163823285423e-05	0.000144583468045381	0	0	3	3
Q13144			20.0685782733067	1	22.838613044197	0	19.7009187404275	1	19.909609257472	1	20.2959026175587	1	23.1463306315076	0	20.9933254274116	-2.22650048774956	0.0905202555288746	-1.9430511006279	-4.05730516060862	0.171202959352808	0.0657660278975295	0.0905202555288746	3	1	3	3
Q13148			25.6853335387476	0	24.7675431572265	0	25.4359347199364	0	24.7463753124173	0	25.6280632312643	0	25.0865891476828	0	25.2249731845458	4.96800437715583	0.00488199339959682	0.71627462420728	0.367514026110502	1.06503522230406	0.00220220354438335	0.00488199339959682	0	0	3	3
Q13151			24.4063939514105	0	23.5978706974973	0	24.0265646412577	0	23.8050865065626	0	24.004274653065	0	23.8205552905107	0	23.943457623384	2.17025703060335	0.0969325068538646	0.404573583720886	-0.0463637252379369	0.855510892679709	0.0708848223430133	0.0969325068538646	0	0	3	3
Q13155			24.3566921371862	0	23.6311202018473	0	23.8506225635792	0	23.5352839210274	0	23.874458361143	0	24.0410962911225	0	23.8815455793176	1.24981023102949	0.29498400426781	0.291424215970402	-0.272617700238929	0.855466132179732	0.255795308048656	0.29498400426781	0	0	3	3
Q13162			29.5593395396948	0	20.2759076898932	1	29.7718586945815	0	20.3353192868011	1	29.7155162536204	0	21.1401430179821	1	25.1330140804289	36.564620889416	3.21655771595905e-06	9.09844816440672	8.49560825519831	9.70128807361514	1.55389261640534e-08	3.21655771595905e-06	0	3	3	3
Q13177			24.5228889431519	0	24.1670658823601	0	24.7904447525509	0	24.2467000128477	0	24.6859750929731	0	24.5592337677233	0	24.4953847419345	2.11631671036587	0.103067404054928	0.342103041914989	-0.0489233699958219	0.733129453825799	0.0764914490238568	0.103067404054928	0	0	3	3
Q13185			26.299813095701	0	26.9845712650185	0	26.4535144293628	0	26.9079322050569	0	26.1990481865856	0	27.0226336472547	0	26.6445854714966	-6.42434665529955	0.00154895781747428	-0.654253801893599	-0.900600704345875	-0.407906899441324	0.000552798351526148	0.00154895781747428	0	0	3	3
Q13190			21.1311538069266	1	20.6255185383752	1	20.5518962893568	1	19.6516005466262	1	21.4893817248963	1	20.9006521816658	1									3	3	3	3
Q13200			26.1636920523984	0	25.3619876668038	0	25.529725312071	0	25.3012793202796	0	26.1176530878035	0	25.578998213546	0	25.6755559421504	2.63967454037556	0.0559998862937232	0.522935083881166	0.0429882383598115	1.00288192940252	0.0370627266774883	0.0559998862937232	0	0	3	3
Q13228			20.7010906581075	1	23.6210913861726	0	21.0594647830232	1	23.516651289623	0	21.5647844900088	1	23.5149673032243	0	22.3296749850266	-8.54853906533413	0.000467028196990979	-2.44245668262681	-3.1335947075884	-1.75131865766522	0.000107799333118457	0.000467028196990979	3	0	3	3
Q13232			20.8858720687727	1	23.2647060256318	0	21.2711037752507	1	23.0632074376214	0	21.1489534673398	1	23.2394779127315	0	22.1455534478913	-9.05532969237817	0.000362001217598822	-2.0871540215405	-2.64469918154657	-1.52960886153442	7.68242414485993e-05	0.000362001217598822	3	0	3	3
Q13242			20.2279809271204	1	21.0430187461467	1	20.9428029188239	1	19.7914869976231	1	21.0409467236152	1	20.936056185297	1									3	3	3	3
Q13243			20.2451209859772	1	24.1205232964231	0	21.9230793535591	1	24.0455190517467	0	20.67743416228	1	24.1508145478434	0	22.5270818996382	-7.00521685079921	0.00107398589183363	-3.15707413139895	-4.24891398234024	-2.06523428045766	0.000350212790815313	0.00107398589183363	3	0	3	3
Q13247			24.7439127620536	0	26.0934361021883	0	25.377725527791	0	26.3375779418129	0	24.9717157949139	0	26.3176034792377	0	25.6403286013329	-6.60311116451823	0.00140442279475922	-1.21842114616016	-1.66545927280814	-0.771383019512177	0.00048764680373584	0.00140442279475922	0	0	3	3
Q13263			21.5518734508375	0	26.3397879009484	0	21.4222413790374	0	26.2095161332829	0	21.4993573660519	0	26.2870782433585	0	23.8849757455861	-31.1796677688739	7.0619933969895e-06	-4.78763669388766	-5.15906886910595	-4.41620451866938	3.8380398896682e-08	7.0619933969895e-06	0	0	3	3
Q13268			20.4498193333772	1	29.4251038287971	0	21.5744851371976	1	29.582727920295	0	20.662097515049	1	29.4421151794347	0	25.1893914856918	-29.0880650123679	8.39155439145437e-06	-8.58784831430101	-9.30311052106667	-7.87258610753536	6.45492570921849e-08	8.39155439145437e-06	3	0	3	3
Q13283			25.3497922562356	0	24.7585237503113	0	24.8354745099747	0	24.4648204212531	0	24.8124989304011	0	24.6594890238874	0	24.8134331486772	1.9777503033322	0.122493632844619	0.371644167053177	-0.0831064749825543	0.826394809088907	0.0931277075793328	0.122493632844619	0	0	3	3
Q13347			22.5921549720332	0	24.8227446940787	0	22.9442981292138	0	24.060769144197	0	23.2614097458548	0	24.9148814403913	0	23.7660430209615	-5.42188243337645	0.00340999834925367	-1.66684414385511	-2.41164581574913	-0.922042471961091	0.00142289182326949	0.00340999834925367	0	0	3	3
Q13404			25.9469724704018	0	25.6208677298601	0	25.8602468239367	0	25.6863224824287	0	26.5032453792951	0	25.8499309494886	0	25.9112643059018	2.01438385832537	0.117349398547962	0.384447837285379	-0.0779235329035582	0.846819207474315	0.0886467531041545	0.117349398547962	0	0	3	3
Q13405			20.1120445448572	1	23.5712638027238	0	19.2540386776737	1	23.7217150257465	0	19.821944999253	1	23.5941158993409	0	21.6791871582658	-12.8107042098873	0.000114630393941841	-3.89968883534246	-4.63604303733824	-3.16333463334668	9.55253282848672e-06	0.000114630393941841	3	0	3	3
Q13409			24.4642595583978	0	20.7322401501035	1	24.8565235542931	0	21.5124401863278	1	24.8622586046349	0	22.142810652829	1	23.095088784431	8.28932115930305	0.000541476197748406	3.26518357602185	2.31088476513387	4.21948238690983	0.000133734157535687	0.000541476197748406	0	3	3	3
Q13428			21.4553334739861	1	23.5096619414746	0	22.1744454127257	0	23.5039732167145	0	20.5735930892714	1	23.4477098205227	0	22.4441194924492	-4.94869770749298	0.0050566213135388	-2.08599100090955	-3.10720615407693	-1.06477584774217	0.00229013646446503	0.0050566213135388	2	0	3	3
Q13435			20.6968319118208	1	24.9505142493571	0	21.3052739360391	1	24.9870245516848	0	23.6707686095551	0	24.6396454189459	0	23.3750097795671	-3.94625775237241	0.0131059543372942	-2.96810325419093	-4.79027497583231	-1.14593153254954	0.00695801456111036	0.0131059543372942	2	0	3	3
Q13442			23.7202542799377	0	23.5277881483136	0	23.6585087471241	0	23.8882757751206	0	23.8099015542501	0	24.0098368164634	0	23.7690942202016	-0.40273662055964	0.726332370953027	-0.079078719528578	-0.554051065891136	0.39589362683398	0.700454587205304	0.726332370953027	0	0	3	3
Q13492			23.0474507942668	0	22.0359723296734	0	23.2073950971306	0	21.6930240621469	0	22.245714010731	0	21.4539759074397	0	22.2805887002314	3.25422391290532	0.0275318862512715	1.10586253428948	0.283840363989074	1.92788470458989	0.0162098967964914	0.0275318862512715	0	0	3	3
Q13501			25.3174827249132	0	23.2702782144449	0	25.4413594056086	0	23.0976251723756	0	25.0487648984875	0	23.220768581245	0	24.2327131661791	12.7738569789614	0.000115821072798608	2.0729783536479	1.68042152546491	2.46553518183089	9.72169632790245e-06	0.000115821072798608	0	0	3	3
Q13505			20.6255435749553	1	22.2245564031236	0	21.0281614634186	1	21.9719700846084	0	20.4976198135295	1	22.5500656650511	0	21.4829861674477	-5.12676944062886	0.00423668111521173	-1.53175576695988	-2.25448488983496	-0.80902664408481	0.0018701774729588	0.00423668111521173	3	0	3	3
Q13523			21.7193353392627	0	21.9318570794823	0	21.2155495886715	0	21.7045943345339	0	21.4265473225208	0	21.7132639982675	0	21.6185246104565	-1.2502693456158	0.29498400426781	-0.329427720609534	-0.966790027722438	0.30793458650337	0.255638462248074	0.29498400426781	0	0	3	3
Q13526			23.6658988395756	0	21.0827675481	1	23.9986909622903	0	20.8075458924164	1	23.9340910790929	0	22.033655555851	0	22.5871083128877	6.94532947743421	0.0011098964765708	2.5582372948638	1.66631116023447	3.45016342949314	0.000364091990730011	0.0011098964765708	0	2	3	3
Q13547			22.6079488247911	0	24.3771628606654	0	23.776054657082	0	24.7975863307603	0	22.8341438683551	0	23.9589880579586	0	23.7253140999354	-3.44118495926489	0.0225026184590056	-1.30519663305204	-2.2240869483582	-0.38630631774588	0.0128955222932345	0.0225026184590056	0	0	3	3
Q13555			20.9690827806036	1	22.9736174970961	0	20.4802939799356	1	22.8688564579512	0	20.9016502932488	1	22.9293125953838	0	21.8538022673699	-8.56180365002415	0.000465529340953429	-2.14025316554769	-2.7449388712487	-1.53556745984669	0.000106824365677719	0.000465529340953429	3	0	3	3
Q13561			21.2855010511018	1	23.0176049834775	0	19.6299937207942	1	22.632341178681	0	20.7714974139664	1	22.6004819109538	0	21.6562367098291	-4.71449244298224	0.00621288181389788	-2.18781196241667	-3.31208240789795	-1.0635415169354	0.00293080830604099	0.00621288181389788	3	0	3	3
Q13573			22.0049432460411	0	21.470851477894	0	22.5253764727278	0	21.7096930211098	0	20.9955546300258	0	21.6883783836187	0	21.7324662052362	0.513613724594241	0.654804634931355	0.218983822057403	-0.813946809791602	1.25191445390641	0.625148627914536	0.654804634931355	0	0	3	3
Q13620			20.581041049539	1	20.7668445666059	1	21.4421034897858	1	21.1045573330455	1	21.2814140089565	1	21.212267936559	1									3	3	3	3
Q13685			23.1412714606235	0	22.7954475668044	0	23.322648866081	0	22.5921321548694	0	23.5277881483136	0	22.560482111986	0	22.989961718113	3.01435093348153	0.0362170877474581	0.68121554711945	0.134551443210406	1.22787965102849	0.0221982754007669	0.0362170877474581	0	0	3	3
Q13724			20.6158996380351	1	19.6235135981595	0	20.2508501622594	1	19.7932699015244	0	20.8681448282937	1	19.7994017905042	0	20.1585133197961	2.70281182312972	0.0516526869756411	0.839569779466665	0.0881704455792913	1.59096911335404	0.033780108692403	0.0516526869756411	3	0	3	3
Q13813			25.2190039248306	0	25.1305733906209	0	25.29789078357	0	25.0227606208403	0	25.0847659001793	0	25.0334287150261	0	25.1314038891779	1.21258073582718	0.309113544927297	0.138299294030855	-0.137592711978659	0.414191300040368	0.268794386893302	0.309113544927297	0	0	3	3
Q13838			26.8775975588397	0	26.8684420311484	0	26.7320802479458	0	26.6563552467719	0	26.6590806561795	0	26.4437796505912	0	26.7062225652461	0.740953225714743	0.525055634211167	0.100060511484493	-0.226627943439143	0.426748966408129	0.485422811580493	0.525055634211167	0	0	3	3
Q13867			21.9051063766438	0	20.5624399523367	0	23.7033485294024	0	22.0117747693442	1	22.5782611928032	0	21.1680904706449	1	21.9881702151959	2.56835327718786	0.0609804657792229	1.48147030217453	0.0840278422905449	2.87891276205851	0.0408745875694067	0.0609804657792229	0	2	3	3
Q13885			27.241726887272	0	21.9807462457256	0	27.6788888278464	0	20.983002755325	1	25.4034388391549	0	21.8142507420888	0	24.1836757162355	8.31769302013769	0.000536095333778584	5.18201827037798	3.67266188120234	6.69137465955362	0.000131110271848023	0.000536095333778584	0	1	3	3
Q13907			24.7255164586877	0	23.0677107272336	0	24.9325600813716	0	23.6782038097757	0	25.0091961217209	0	23.6348907959984	0	24.174679665798	6.65757688628446	0.0013229172436953	1.42882244292414	0.909673599734841	1.94797128611343	0.000452955360613066	0.0013229172436953	0	0	3	3
Q13938			21.3179657568038	1	25.2391792414822	0	22.4714718051344	0	25.4815149178497	0	20.3675214543793	1	25.2352397415649	0	23.3521488195357	-7.52371317424361	0.00080752907850029	-3.93299162819312	-5.19943722055101	-2.66654603583522	0.000233578761232874	0.00080752907850029	2	0	3	3
